Caffeine_Intake,Reaction_Time,Cognitive_Score
87,229.27,84.9
351,376.14,60.79
50,431.66,37.01
241,426.41,20.81
53,574.49,26.44
377,579.61,32.91
176,508.61,51.61
289,514.91,64.35
350,420.83,51.41
118,376.49,74.59
353,251.4,80.24
277,232.82,84.96
348,442.96,60.81
329,248.51,100.0
413,356.96,44.55
6,287.92,98.74
73,263.98,85.59
401,353.35,34.94
191,452.17,50.17
134,350.21,84.85
367,346.37,32.53
160,581.09,39.9
286,236.35,100.0
392,242.8,75.39
446,336.45,74.71
44,593.33,29.93
493,362.47,76.03
321,309.33,70.92
258,268.09,66.36
414,404.38,58.32
190,416.45,36.89
241,447.57,35.34
244,341.27,83.54
241,576.31,13.58
465,596.54,19.18
307,460.68,33.68
259,599.74,28.26
70,398.4,75.7
1,306.64,92.97
341,243.73,51.71
336,385.33,64.11
202,334.15,73.32
243,206.65,84.05
290,342.75,58.08
477,300.43,72.89
480,383.02,55.16
321,202.82,84.88
56,501.28,44.08
224,237.84,91.68
19,443.43,58.11
358,443.31,34.56
309,207.95,75.16
276,340.31,69.91
346,454.9,46.86
309,270.36,87.41
61,457.03,63.66
344,296.13,84.47
143,207.18,100.0
12,598.33,37.59
214,244.58,88.76
493,593.6,41.16
72,475.64,37.39
50,320.79,62.83
45,216.04,67.79
454,349.63,78.5
360,509.17,45.39
304,437.39,74.02
289,310.84,61.46
353,484.47,37.64
332,534.66,34.3
365,496.42,44.66
44,228.35,100.0
275,405.6,54.95
272,591.65,25.95
425,588.03,12.0
50,457.22,64.1
234,358.11,59.28
25,599.74,27.69
72,422.81,48.29
104,416.59,68.69
286,598.19,15.63
110,375.97,75.39
133,295.9,89.42
226,377.38,74.73
362,473.08,36.51
241,594.38,34.62
305,577.02,32.13
115,254.45,90.29
77,573.46,45.53
293,335.27,83.56
220,208.34,72.63
437,453.52,49.02
11,247.22,100.0
65,298.83,100.0
284,528.14,37.75
191,523.7,49.2
423,470.04,56.6
316,454.07,66.0
116,244.71,88.85
498,599.2,29.92
246,544.1,32.4
159,304.6,77.6
53,294.0,94.09
336,368.81,87.61
379,508.08,43.69
118,223.45,54.2
167,586.02,17.19
270,543.54,13.66
311,428.7,54.83
358,383.94,35.4
239,312.51,92.94
126,529.19,46.73
309,583.43,25.33
182,238.77,96.56
391,382.39,49.75
434,502.96,47.34
213,220.42,74.25
460,446.92,25.71
406,374.77,47.17
417,231.99,100.0
111,558.07,40.87
267,502.97,41.93
319,407.05,83.23
203,568.74,45.85
90,368.8,66.93
85,442.66,66.37
141,277.99,71.2
473,532.49,34.24
223,550.82,44.79
484,511.57,42.06
297,206.38,93.51
410,367.41,72.11
373,422.66,52.35
211,587.93,65.89
233,325.61,100.0
157,473.04,55.92
380,421.74,54.41
450,438.73,42.48
445,220.06,68.02
227,483.36,70.15
152,268.69,69.13
420,393.77,76.52
13,259.92,80.67
318,486.1,64.77
223,514.68,33.56
230,259.59,83.64
160,424.77,70.0
185,418.52,47.2
113,390.19,44.11
179,300.96,73.91
220,578.27,17.42
435,330.52,48.06
174,452.54,41.8
147,591.32,27.26
75,377.38,70.85
340,409.82,45.9
165,535.86,20.64
390,471.13,48.03
64,386.8,66.2
356,363.58,60.08
437,443.83,29.69
192,442.54,48.2
399,506.61,74.88
484,231.36,69.76
431,240.62,67.08
185,487.92,48.83
257,431.76,59.75
352,367.58,50.35
453,291.01,78.04
56,302.03,100.0
456,350.27,74.25
234,505.73,32.38
235,575.49,16.98
302,377.67,76.82
282,358.69,78.83
332,574.73,20.47
115,407.53,67.63
27,229.83,92.26
183,533.77,36.08
247,239.72,87.71
0,568.84,47.34
344,427.11,62.03
107,595.27,25.7
418,341.0,47.66
92,417.84,44.27
318,460.35,41.06
31,299.07,76.04
239,241.62,61.95
35,466.74,31.56
414,322.87,74.41
15,442.59,43.24
430,470.54,54.83
55,349.18,96.15
472,442.54,41.4
102,325.5,98.31
165,582.56,14.91
118,255.64,61.83
43,433.69,51.86
224,566.91,31.54
364,273.59,72.22
167,599.35,43.42
137,275.09,78.81
437,272.9,88.08
476,576.44,39.91
5,360.57,61.76
28,546.27,30.64
463,236.27,95.06
244,572.84,41.9
476,383.44,86.52
366,369.59,51.53
177,413.59,63.93
182,589.31,29.34
21,217.8,64.48
239,350.95,80.68
421,237.74,63.56
318,394.98,67.61
8,381.9,62.54
240,483.63,28.64
447,451.95,58.54
70,262.36,46.82
371,418.15,78.89
90,357.52,76.31
75,592.44,40.61
241,406.32,74.81
222,320.27,44.78
374,443.21,39.55
316,532.12,23.34
82,209.21,81.84
412,556.39,27.53
186,293.54,68.11
428,415.65,66.97
152,298.62,89.09
445,250.47,85.1
459,399.41,28.9
44,593.36,43.83
50,416.11,85.45
119,272.92,85.23
367,278.07,74.11
384,414.62,30.92
312,382.81,42.36
122,534.73,32.24
219,243.99,78.41
368,478.62,54.87
338,458.63,45.3
296,207.57,84.48
440,430.01,37.63
437,592.36,42.18
235,364.81,65.3
490,494.23,32.58
328,510.97,30.93
60,355.05,85.67
159,214.31,97.35
314,305.73,63.56
424,242.7,84.07
457,288.84,95.12
116,595.65,47.91
292,377.52,37.24
182,327.48,62.53
440,248.67,100.0
423,301.27,47.13
492,506.27,56.73
44,375.5,91.14
34,381.03,91.21
263,245.43,66.93
59,288.59,68.62
56,541.27,21.92
333,469.5,53.09
238,542.47,35.18
30,483.59,53.15
12,229.11,89.58
324,487.44,41.93
458,275.14,65.03
372,541.31,22.34
59,533.78,33.36
434,416.65,44.08
297,201.79,85.53
201,523.55,51.07
351,420.48,43.25
145,271.12,94.01
131,468.29,41.23
30,495.34,63.54
399,576.13,20.05
105,489.62,66.7
338,339.26,65.65
85,239.75,73.34
457,315.96,88.7
47,297.38,95.7
302,316.29,92.64
178,571.24,37.08
378,550.63,44.07
34,510.95,24.61
356,388.71,66.84
330,218.36,89.86
166,573.96,35.72
176,536.66,57.19
198,500.79,40.07
284,434.53,48.75
98,287.31,99.41
397,397.45,53.17
65,553.61,34.33
491,564.24,33.54
290,397.17,49.56
153,432.6,36.14
320,330.57,63.16
314,332.65,80.48
95,470.6,33.37
16,245.97,100.0
428,279.34,83.63
206,572.34,11.74
35,444.31,60.6
114,331.43,77.73
483,586.32,0.22
70,554.36,56.56
397,487.11,29.62
157,456.08,66.65
315,527.76,38.49
363,540.34,24.03
403,327.86,54.75
383,292.39,53.11
494,466.09,54.89
74,372.53,35.08
373,270.97,60.58
303,226.06,100.0
54,219.44,91.2
353,539.84,25.97
347,521.03,27.17
128,304.76,82.55
415,597.49,17.52
224,456.35,53.21
59,405.59,66.97
455,397.64,87.18
53,462.37,74.33
49,406.59,69.0
218,402.35,64.98
91,250.76,73.19
73,293.01,66.1
265,530.6,30.42
350,499.5,49.55
65,299.55,51.82
154,473.78,55.16
118,405.95,37.43
382,306.89,71.86
281,515.41,44.03
423,582.58,45.69
128,385.42,72.25
157,244.79,77.76
389,386.5,41.75
407,227.42,80.01
209,501.23,34.43
226,535.65,47.71
300,420.08,36.99
224,530.33,19.98
85,582.63,29.9
324,584.2,26.55
463,302.11,89.74
64,210.56,92.03
299,252.5,95.64
84,417.07,29.61
302,217.7,91.13
102,323.71,85.91
497,282.4,68.59
198,228.29,100.0
382,344.64,65.52
106,326.05,81.54
251,415.85,36.67
387,595.0,0.0
154,458.76,62.91
436,420.8,40.4
136,297.0,75.78
143,431.32,56.15
113,490.27,58.93
386,230.38,100.0
77,378.9,74.56
60,327.52,82.31
53,543.09,48.27
455,412.13,67.06
196,265.83,81.27
69,595.51,20.57
27,329.73,77.5
177,479.98,35.86
0,384.05,44.24
471,545.32,31.19
475,309.39,67.49
145,234.7,100.0
25,534.46,44.17
60,571.27,30.24
365,374.76,71.34
206,454.48,53.78
102,503.91,35.43
97,548.3,52.23
120,296.95,80.61
228,461.7,18.24
398,276.53,98.2
373,440.91,40.51
339,542.7,40.32
417,238.46,69.47
170,531.09,34.79
476,574.06,37.05
351,440.56,39.9
246,506.34,49.84
141,348.55,58.59
37,596.09,51.16
321,332.22,66.61
289,593.37,36.18
399,210.63,75.92
340,426.33,55.05
168,432.23,81.75
88,239.78,85.83
45,483.21,31.62
83,363.9,47.24
154,248.56,88.64
442,545.64,36.32
119,557.18,55.81
62,310.99,81.53
130,329.09,66.5
221,497.94,22.79
462,437.6,54.33
81,239.75,96.02
478,322.91,67.52
390,536.42,45.0
112,538.1,23.43
305,444.3,17.4
304,540.17,36.74
328,290.73,71.13
381,499.69,72.35
443,353.52,71.27
453,365.57,70.81
300,477.51,32.67
312,308.21,96.69
243,372.02,51.94
426,438.45,48.8
181,407.88,89.1
190,367.77,83.21
390,255.88,66.6
345,346.02,77.63
460,268.53,87.04
384,369.77,55.49
229,554.18,26.46
385,541.32,32.73
336,563.26,9.5
296,290.06,77.09
489,447.32,51.02
116,467.55,61.8
98,585.41,19.47
319,513.93,49.77
150,599.31,30.27
307,482.13,66.0
164,441.68,43.86
19,553.51,55.77
338,301.54,80.13
480,256.13,76.16
335,238.81,82.15
289,582.62,36.62
375,383.67,63.66
118,581.9,19.06
138,288.56,62.9
469,476.69,20.57
68,417.4,64.62
185,420.79,64.82
381,261.06,74.42
398,534.99,36.72
16,264.31,78.98
344,541.62,34.15
348,396.96,71.73
423,435.8,52.76
103,526.81,44.24
388,393.11,79.12
366,434.68,67.58
461,297.02,79.03
356,273.67,79.57
241,286.72,81.29
94,310.28,72.41
488,402.25,36.85
472,264.24,70.67
462,219.27,100.0
477,467.99,24.21
348,228.89,78.84
224,440.95,38.03
198,343.19,70.24
240,331.53,67.3
272,450.14,69.64
480,447.29,28.5
94,265.51,87.92
38,251.83,77.52
327,403.13,44.17
495,252.91,39.15
262,452.33,59.82
143,569.16,27.08
470,200.07,68.3
410,508.66,21.42
487,411.19,70.23
174,437.32,57.13
16,223.43,97.09
423,591.2,25.21
288,346.72,75.25
267,395.41,54.41
253,446.88,78.71
101,565.26,8.57
355,433.54,70.39
496,508.98,31.65
233,379.41,52.45
50,302.6,73.92
338,475.01,35.32
143,341.71,61.94
485,370.84,41.89
459,570.72,28.95
478,229.84,99.03
411,309.46,76.8
357,488.61,45.52
80,372.28,77.25
49,329.44,74.01
209,355.56,70.76
472,459.86,54.32
477,427.84,21.2
209,360.3,77.97
338,270.8,73.96
182,399.3,65.71
120,592.04,11.28
0,444.27,54.66
123,518.53,60.87
298,343.43,74.75
250,552.99,26.98
448,476.04,50.1
430,518.15,18.94
485,528.01,42.4
81,456.92,51.63
314,319.7,88.14
443,211.37,95.66
409,411.17,66.64
285,352.92,63.38
395,543.46,12.27
443,393.53,45.3
427,404.34,44.02
344,542.31,26.54
39,295.07,57.59
282,341.93,68.77
147,276.61,93.11
152,445.34,55.24
328,430.45,49.65
208,494.0,36.36
397,557.74,49.15
286,417.78,58.05
56,271.06,96.3
351,441.0,43.58
395,500.55,51.18
88,396.28,65.49
250,294.14,94.83
17,250.61,78.74
482,559.51,25.56
78,221.04,90.55
205,351.13,84.93
83,402.5,71.21
113,450.1,45.17
184,503.22,52.65
230,468.79,34.82
123,439.66,66.56
124,200.3,59.39
60,444.39,29.94
175,200.69,87.65
213,209.19,100.0
464,447.61,50.22
93,596.18,20.28
457,361.54,71.05
142,462.04,54.85
378,596.59,2.36
79,342.59,57.97
20,243.51,100.0
151,381.08,51.97
51,346.44,81.29
250,322.14,52.51
238,518.17,42.23
311,343.04,75.66
28,493.65,50.17
441,340.55,64.37
261,544.71,12.99
190,515.91,15.67
190,327.19,69.07
408,532.48,53.19
34,569.46,38.61
291,488.32,45.29
313,354.18,86.76
332,286.53,72.81
253,582.95,17.23
58,293.63,58.4
124,404.12,54.27
121,462.47,73.65
172,304.59,73.95
416,414.55,38.39
415,484.5,29.95
271,305.7,72.88
444,260.02,87.08
221,243.52,84.44
225,488.12,32.9
242,450.71,71.09
385,314.72,70.8
37,268.9,87.24
289,321.38,58.96
476,294.96,82.22
248,337.71,73.36
36,276.98,82.37
300,574.94,31.13
106,272.08,100.0
58,570.0,31.94
94,368.74,78.51
495,231.46,86.77
472,438.95,17.9
404,491.61,38.58
418,399.9,64.64
423,233.76,84.13
370,360.38,68.79
244,246.41,97.6
39,460.87,64.91
320,474.26,46.61
449,366.21,72.28
491,306.13,57.51
291,462.07,41.72
485,413.45,50.74
227,209.76,73.8
122,548.48,58.1
142,497.93,59.47
408,537.37,50.33
238,564.99,37.67
158,465.75,31.42
422,554.75,22.8
54,278.13,91.72
163,560.56,47.96
320,206.13,92.54
353,266.28,85.71
268,508.58,69.03
332,521.55,55.04
303,320.32,46.05
240,289.36,68.37
157,578.77,21.55
311,506.38,40.03
73,330.35,73.33
301,521.67,68.94
361,383.95,59.29
9,473.11,32.22
51,548.68,56.68
427,268.72,73.67
344,476.88,52.84
22,248.74,100.0
365,309.81,86.77
211,478.37,65.8
424,224.09,95.72
442,451.56,46.8
234,483.99,40.25
359,440.68,81.92
471,414.09,35.06
313,319.79,51.79
342,259.25,77.9
99,577.16,39.58
417,588.04,13.3
249,202.17,100.0
322,485.52,34.09
43,457.07,37.96
33,313.14,87.4
261,219.35,82.67
413,238.5,68.84
368,225.54,71.35
409,421.37,47.19
127,496.05,53.24
474,497.01,38.59
423,451.24,43.23
241,283.1,67.9
63,418.73,86.45
397,430.09,59.38
384,398.12,72.92
220,263.19,64.78
363,450.08,46.78
386,396.44,27.16
0,587.9,16.42
136,498.31,59.93
57,423.84,43.47
25,291.82,95.91
157,512.42,63.16
172,210.03,90.9
426,296.34,78.69
304,432.55,58.78
58,396.68,76.33
489,380.3,77.29
47,396.95,76.9
190,411.46,49.72
278,340.8,75.39
351,516.36,48.87
199,538.89,18.76
211,416.69,39.68
200,327.57,85.06
386,382.6,61.76
490,393.83,64.01
239,553.66,44.09
39,431.82,62.95
154,232.44,96.08
319,345.73,39.35
345,268.22,69.55
358,353.81,42.72
122,320.64,49.57
404,229.98,87.89
339,465.35,58.96
496,556.34,11.41
30,463.52,60.2
87,475.0,48.99
305,445.61,34.78
377,533.03,49.77
408,591.89,18.04
243,330.73,60.47
445,260.12,66.3
2,451.85,46.75
76,224.15,76.77
168,591.14,13.52
14,518.8,33.7
88,571.55,51.88
84,237.03,82.86
391,540.82,34.84
173,384.22,73.85
293,580.68,29.76
96,471.75,50.05
499,213.42,74.45
459,353.18,51.31
188,395.98,46.44
118,466.29,39.97
223,344.37,68.14
471,413.57,70.8
115,424.61,21.73
284,469.56,54.76
387,262.2,62.31
287,292.96,67.98
252,544.55,37.45
331,296.43,65.18
229,349.65,76.84
418,320.64,73.3
329,269.47,70.31
276,250.88,55.82
273,208.53,75.54
291,343.54,68.37
213,578.67,41.05
337,279.42,68.49
388,240.61,72.69
348,231.34,92.33
485,487.15,26.16
22,307.75,97.92
22,474.79,28.13
15,232.0,100.0
329,292.33,66.8
381,441.67,48.82
32,327.36,64.55
123,364.13,78.3
286,275.61,72.9
402,378.18,47.63
319,239.91,63.74
215,402.76,65.32
8,596.55,41.72
233,373.23,68.54
330,391.34,60.98
120,223.44,81.76
413,558.84,59.75
417,389.22,55.04
334,502.62,59.0
320,308.92,81.46
459,284.03,82.98
212,311.37,93.76
122,461.57,42.68
466,312.23,37.99
182,373.53,53.91
159,587.0,48.74
262,524.2,31.64
272,382.68,65.43
226,350.13,80.48
285,555.55,57.26
152,364.02,54.69
87,447.19,58.43
414,378.41,46.05
97,333.64,74.75
432,287.1,86.91
73,222.05,88.88
210,266.0,85.67
243,562.55,24.53
161,242.51,100.0
261,447.87,56.44
288,532.23,43.34
57,497.55,50.39
170,407.09,58.25
373,345.69,67.87
76,282.54,73.34
478,263.52,50.02
108,389.5,72.42
494,314.76,81.31
34,285.58,75.92
10,217.53,100.0
376,229.74,77.74
287,587.61,28.32
349,272.52,66.65
196,466.04,65.21
494,511.71,50.34
187,276.96,93.15
193,240.63,98.94
7,215.8,92.19
210,336.37,54.64
49,268.66,94.79
248,332.85,80.87
357,380.5,73.24
138,248.78,62.23
336,530.76,7.92
215,250.69,64.82
198,431.52,60.72
258,213.88,89.94
262,322.49,71.11
128,291.77,79.36
424,478.9,27.55
493,270.44,68.77
2,412.26,48.6
166,222.71,74.21
343,452.72,50.69
145,314.21,62.53
341,242.18,82.12
182,556.57,60.8
135,390.37,52.09
127,349.2,71.96
366,257.37,69.68
366,592.71,40.19
470,392.85,62.22
101,389.64,48.99
127,391.62,37.04
368,413.45,60.38
415,307.84,99.44
58,424.55,37.18
444,451.88,32.86
38,374.65,100.0
121,572.89,41.1
228,304.02,79.07
358,214.88,87.53
265,513.1,29.98
47,342.57,86.72
102,575.35,43.22
16,455.93,69.34
379,393.01,51.37
469,271.51,69.22
292,551.2,20.09
196,489.41,47.66
470,403.96,40.87
331,507.78,37.15
202,563.14,52.1
74,277.38,89.94
418,465.6,71.94
53,300.28,77.34
52,407.11,64.16
178,266.65,72.5
30,582.08,38.64
309,505.74,50.08
245,541.55,45.44
277,314.02,64.07
67,310.74,62.57
276,388.68,55.15
325,422.22,65.73
349,330.34,80.36
230,426.64,38.34
402,346.02,60.14
468,404.37,39.85
109,356.15,45.31
475,571.37,26.02
350,595.06,19.12
274,301.76,89.78
230,237.28,90.15
101,496.57,50.97
367,322.75,78.67
424,581.3,12.39
30,508.75,79.51
53,207.74,100.0
491,350.87,38.45
356,527.51,55.61
74,495.41,67.2
261,224.59,82.55
181,342.45,62.11
224,409.54,67.36
30,369.54,36.36
58,554.24,51.12
322,579.6,40.06
228,563.9,41.21
106,540.66,23.67
387,295.39,60.98
432,591.34,10.6
176,397.14,36.29
158,260.39,82.94
158,520.32,44.27
163,428.54,42.32
498,446.19,50.32
196,495.35,18.07
348,411.21,49.3
216,551.81,36.46
371,376.91,59.06
193,488.97,31.89
432,218.76,62.75
386,519.09,43.52
356,226.92,86.81
370,461.95,54.26
290,553.93,63.58
185,382.5,72.65
42,429.31,52.46
414,256.38,76.49
163,350.96,88.8
236,562.96,20.7
422,374.2,59.84
391,276.82,78.44
147,230.59,77.28
292,553.73,27.37
419,208.46,99.23
334,314.86,59.99
189,344.49,83.26
359,314.31,66.54
371,443.12,33.78
68,311.98,86.89
359,585.52,21.18
394,288.66,69.76
165,305.42,94.7
47,394.62,57.84
195,534.14,31.68
374,493.27,33.81
298,517.86,46.08
1,482.37,52.34
466,467.91,51.14
235,342.14,51.68
351,442.56,44.92
53,370.58,92.08
132,473.09,40.96
357,450.85,70.62
9,270.43,81.4
104,405.95,59.61
465,596.96,26.11
488,419.41,51.84
220,480.06,41.59
253,587.42,16.79
385,204.36,100.0
461,443.73,44.78
180,221.11,82.9
79,578.86,32.59
198,243.75,78.76
86,334.1,82.05
217,574.76,21.52
387,266.83,71.59
239,340.83,84.42
106,380.78,70.02
446,484.93,16.01
336,325.76,87.64
10,382.63,61.88
340,470.94,45.21
18,284.23,92.72
141,206.36,58.29
468,203.23,92.07
103,459.74,39.12
435,296.95,88.66
341,459.04,29.87
72,370.61,75.89
217,407.09,55.21
200,421.29,54.98
56,460.83,51.08
235,315.74,92.83
115,431.59,72.82
187,557.17,54.3
230,443.2,71.73
371,294.47,73.15
242,569.47,27.2
436,218.22,79.16
362,341.51,62.49
483,526.35,27.91
105,593.33,34.31
428,481.47,33.24
368,442.21,25.19
374,476.85,15.29
471,504.52,27.24
490,221.08,72.5
107,248.78,67.8
95,472.27,57.29
353,574.2,57.04
1,589.49,4.08
76,216.54,93.59
276,218.8,97.96
210,281.51,61.58
148,565.99,25.81
40,240.28,100.0
476,389.14,26.07
110,318.5,69.27
343,537.56,8.3
114,355.57,57.16
406,428.31,48.64
467,377.56,62.78
143,282.96,80.73
102,454.78,57.26
366,366.93,59.58
312,325.74,82.02
228,342.9,65.94
359,283.7,78.94
402,485.71,17.46
115,402.81,54.26
440,538.32,6.33
451,452.9,35.15
43,340.68,74.01
154,550.48,25.02
50,271.42,84.31
420,429.5,64.02
470,269.02,69.96
113,382.06,89.56
10,500.99,37.6
203,404.06,81.45
85,247.77,88.7
6,491.51,34.56
111,370.96,89.7
222,579.74,41.99
94,277.28,82.66
138,527.07,55.94
248,222.34,94.08
105,378.95,78.34
478,367.86,58.48
149,402.72,48.9
204,458.5,47.55
242,254.22,80.04
244,578.27,31.89
171,337.66,53.2
101,518.75,30.77
242,554.27,43.93
54,526.95,38.54
339,207.46,83.84
278,425.26,38.36
150,312.72,58.58
79,598.19,21.77
498,264.36,70.38
257,338.58,78.93
216,373.53,76.62
291,511.58,38.07
380,529.3,22.18
322,486.49,40.58
351,491.11,32.78
422,375.73,45.79
456,468.26,39.64
8,531.78,22.21
369,459.8,59.89
273,378.61,55.24
425,354.32,59.95
84,292.48,87.62
7,462.01,57.86
424,542.78,7.01
23,373.21,63.79
447,384.8,40.68
198,577.26,48.98
497,487.33,28.59
226,477.2,27.8
288,293.37,93.49
72,398.5,66.34
122,390.55,60.87
1,301.9,79.46
117,515.23,52.24
269,562.24,32.76
194,316.53,56.07
107,530.05,48.02
141,544.95,35.6
446,519.95,21.32
393,299.79,72.58
203,590.43,28.99
311,589.91,25.81
15,300.23,85.86
389,593.6,7.14
56,498.76,50.6
288,466.77,27.2
89,206.64,100.0
426,571.47,10.93
300,375.67,53.94
474,545.8,21.95
190,202.26,100.0
303,227.29,70.51
382,254.69,92.11
36,454.66,67.4
101,232.49,92.73
109,224.05,100.0
185,286.41,66.61
296,544.47,49.63
398,326.6,64.36
399,542.42,36.42
351,283.59,70.52
429,446.94,80.13
244,549.34,24.16
390,366.99,76.79
430,295.7,69.57
321,364.43,60.39
118,241.08,65.26
467,570.44,32.54
13,491.69,27.99
371,392.76,55.12
449,400.63,32.75
486,585.22,19.79
314,441.7,76.3
184,523.58,10.26
267,424.62,55.39
395,441.55,50.41
13,563.37,33.3
422,364.94,52.54
127,588.09,29.75
348,251.96,73.05
121,440.77,75.02
15,407.19,53.59
128,405.63,59.98
210,446.7,45.25
238,243.61,70.89
151,255.37,85.32
347,374.3,61.68
284,431.92,75.83
202,454.49,26.66
244,509.65,34.98
74,370.89,47.6
226,362.33,83.64
298,389.06,72.3
123,288.16,68.41
40,259.63,84.18
39,529.59,56.96
82,216.52,76.02
78,558.96,44.03
17,557.08,22.51
270,513.27,43.86
47,532.13,18.37
349,540.38,53.61
354,421.62,49.15
348,217.75,81.0
427,265.21,63.11
493,294.64,80.93
65,273.99,57.74
396,452.47,57.07
444,340.03,77.55
407,340.22,74.46
202,232.4,100.0
283,372.18,65.81
182,499.02,36.04
9,564.81,56.54
78,298.1,89.36
218,522.68,54.68
177,200.5,73.19
399,317.97,54.47
100,262.71,79.76
217,599.0,23.23
87,376.98,46.08
274,230.04,54.18
58,456.12,63.67
0,316.02,84.18
167,485.6,56.63
119,340.63,66.7
86,223.84,98.77
185,506.46,29.39
93,270.87,84.14
192,515.42,40.16
495,386.33,23.96
53,505.93,27.72
187,338.14,86.85
321,581.63,22.59
477,597.29,32.31
209,287.67,100.0
294,565.65,28.15
117,482.82,55.14
342,332.91,71.17
248,522.55,36.75
476,309.16,68.7
18,580.3,39.47
340,536.19,53.98
138,449.64,82.2
423,431.38,42.19
490,490.26,19.49
369,597.19,21.54
360,587.65,29.36
216,207.9,100.0
412,586.92,21.99
256,515.49,27.46
91,361.12,62.99
69,317.17,79.46
245,310.98,65.07
101,456.02,50.28
473,558.89,10.14
354,492.34,43.26
158,372.76,60.91
96,570.95,35.57
356,599.19,6.76
258,346.38,71.71
31,522.16,54.75
445,278.2,85.53
16,557.52,45.36
131,451.52,44.73
377,312.84,46.72
453,455.75,42.68
74,389.52,77.05
428,384.45,40.26
300,224.01,71.86
105,393.65,76.69
487,294.6,60.96
259,337.27,67.96
434,263.44,82.96
431,448.76,47.29
412,440.36,40.22
199,278.21,64.05
76,201.36,86.87
481,253.77,79.98
31,440.47,60.42
373,464.4,34.09
13,381.51,52.86
327,468.06,35.75
105,586.15,14.46
205,258.91,86.25
337,280.65,67.18
302,553.41,21.62
444,407.36,42.63
387,511.1,47.88
235,216.2,83.37
252,517.14,18.72
406,495.45,56.26
43,386.78,43.28
471,458.03,30.64
159,570.41,37.5
69,424.3,61.1
89,250.5,100.0
5,358.71,62.42
448,253.0,66.47
427,438.99,25.79
328,297.88,69.29
365,215.24,95.48
288,440.22,61.27
258,592.36,28.91
227,499.15,43.92
449,448.69,8.44
357,440.97,41.61
264,318.97,43.16
152,336.86,81.32
487,579.87,0.0
493,320.3,58.41
484,369.45,66.15
428,225.25,78.9
254,449.95,69.98
336,512.79,45.22
29,249.56,70.18
185,403.73,34.91
322,503.2,41.59
420,416.99,52.75
164,521.45,36.26
486,369.05,57.42
110,406.28,33.74
360,311.79,71.18
361,215.45,88.02
343,384.89,45.89
473,401.91,62.96
167,424.8,73.16
158,363.98,52.73
329,580.38,9.24
334,457.46,40.68
155,466.72,52.76
437,522.49,41.78
98,576.09,9.18
205,575.11,11.95
368,524.48,49.33
355,513.36,29.04
378,317.7,92.54
336,292.64,87.21
66,529.99,27.5
225,315.65,83.09
290,302.07,80.96
366,251.95,85.09
456,247.53,99.62
7,583.2,44.76
143,439.56,55.73
437,592.71,16.57
197,537.75,26.94
84,285.68,98.51
350,260.87,89.67
82,265.78,91.21
300,367.31,90.28
343,222.44,88.32
72,591.23,8.27
498,484.86,34.03
349,514.37,32.69
332,546.44,12.39
358,434.35,56.65
415,462.69,49.29
445,584.68,20.3
347,426.18,71.88
290,381.33,75.69
243,581.47,7.73
29,504.81,52.13
14,230.76,86.96
294,203.84,79.8
477,509.95,39.17
340,245.89,57.17
379,387.99,48.36
441,309.61,53.33
393,470.58,62.86
399,415.36,66.69
437,441.62,58.66
244,270.28,72.92
9,359.82,73.45
58,495.57,63.19
425,477.11,58.28
400,434.0,71.97
422,474.34,37.45
30,406.28,66.49
366,313.33,66.26
142,478.04,60.04
374,427.84,39.71
134,496.5,67.27
371,418.36,57.15
410,269.62,90.41
94,387.4,51.1
28,257.65,100.0
54,432.5,55.24
109,377.24,56.5
290,386.76,55.59
81,244.86,100.0
335,407.24,67.33
397,251.26,91.63
478,294.62,91.89
28,567.33,37.38
206,469.14,54.04
456,439.91,44.21
110,282.03,95.0
222,452.04,59.27
30,521.83,27.13
76,528.93,60.13
124,546.83,40.63
169,200.54,97.6
